LISTADET_ID, CARGO1, CARGO2, CLAVE, DESCRIPCION, DESC1, DESC2, DESC3, DESC4, DESC_F, PRECIO, PRECIO_MON, UNIDAD, LISTA_ID, PROD_ID, DESC5, DESC6, neto
"7507","0.0","0.0","PBOF32","BOND KROMOS BLANCO OFIC 32","19.0","29.23","0.0","0.0","1.4","94.79","MXN","MIL","197","1804","0.0","0.0","54.34"
"7508","0.0","0.0","CLAPM104","CLAS PREMIER MARFIL 57X87","0.0","0.0","0.0","0.0","1.4","2002.00","MXN","MIL","197","3747","0.0","0.0","2002.00"
"7509","0.0","0.0","CLNPB140","CLAS PREMIER BCO 70X95","0.0","0.0","0.0","0.0","1.4","2695.00","MXN","MIL","197","3743","0.0","0.0","2695.00"
"7510","0.0","0.0","PBL44.5","BOND LASSER BLANCO 57X87 90G","0.0","0.0","0.0","0.0","1.4","640.80","MXN","MIL","197","4468","0.0","0.0","640.80"
"7511","0.0","0.0","PBU50","B KROMOS ULTRA BCO 70X95 75G","0.0","0.0","0.0","0.0","1.4","692.50","MXN","MIL","197","4229","0.0","0.0","692.50"
"7512","0.0","0.0","PBU37","B KROMOS ULTRA BCO 57X87 75G","0.0","0.0","0.0","0.0","1.4","512.45","MXN","MIL","197","4228","0.0","0.0","512.45"
"7513","0.0","0.0","LEDB80","LEDGER BLANCO 70X95","0.0","0.0","0.0","0.0","1.4","1276.00","MXN","MIL","197","4212","0.0","0.0","1276.00"
"7514","0.0","0.0","PDUPCTA","B DUPLICADOR CARTA 37","0.0","0.0","0.0","0.0","1.4","71.50","MXN","MIL","197","4159","0.0","0.0","71.50"
"7515","0.0","0.0","LEDA59.5","LEDGER ANTE 57X87","0.0","0.0","0.0","0.0","1.4","949.03","MXN","MIL","197","3990","0.0","0.0","949.03"
"7516","0.0","0.0","PBCTA24","BOND KROMOS BLANCO CTA 24","19.0","29.23","0.0","0.0","1.4","86.00","MXN","MIL","197","3788","0.0","0.0","49.30"
"7517","0.0","0.0","CLNPM60","CLAS PREMIER MARFIL 70X95","0.0","0.0","0.0","0.0","1.4","1155.00","MXN","MIL","197","1466","0.0","0.0","1155.00"
"7518","0.0","0.0","PVOF32","BOND KROMOS VERDE OFCIO 32","19.0","29.23","0.0","0.0","1.4","116.00","MXN","MIL","197","1838","0.0","0.0","66.50"
"7519","0.0","0.0","BB82","BRISTOL BLANCA 57X72","0.0","0.0","0.0","0.0","1.4","1092.24","MXN","MIL","197","3556","0.0","0.0","1092.24"
"7520","0.0","0.0","ECOCTA37","B ECOLOGICO BLANCO CARTA 75G","19.0","23.37","0.0","0.0","1.4","108.00","MXN","MIL","197","1313","0.0","0.0","67.04"
"7521","0.0","0.0","PB41.2","BOND KROMOS BLANCO 61X90 75G","0.0","0.0","0.0","0.0","1.4","548.78","MXN","MIL","197","1290","0.0","0.0","548.78"
"7522","0.0","0.0","PDUPOF","B DUPLICADOR OFICIO 50","0.0","0.0","0.0","0.0","1.4","87.39","MXN","MIL","197","3792","0.0","0.0","87.39"
"7523","0.0","0.0","CLAPM45","CLAS PREMIER MARFIL 57X87","0.0","0.0","0.0","0.0","1.4","866.25","MXN","MIL","197","3748","0.0","0.0","866.25"
"7524","0.0","0.0","CLNPB45","CLAS PREMIER BCO 57X87","0.0","0.0","0.0","0.0","1.4","866.25","MXN","MIL","197","1348","0.0","0.0","866.25"
"7525","0.0","0.0","AHU60","BOND CULTURAL AHUESADO 70X95","0.0","0.0","0.0","0.0","1.4","823.20","MXN","MIL","197","3793","0.0","0.0","823.20"
"7526","0.0","0.0","TFCTA75","B TREE FREE BCO CARTA 75G","19.0","22.06","0.0","0.0","1.4","110.00","MXN","MIL","197","1309","0.0","0.0","69.44"
"7527","0.0","0.0","CLNPBCTA37","CLAS PREMIER BCO CTA 37","19.0","39.35","0.0","0.0","1.4","100.00","MXN","MIL","197","3823","0.0","0.0","49.13"
"7528","0.0","0.0","PBUCTA37","B KROMOS ULTRA BCO CARTA 75G","0.0","0.0","0.0","0.0","1.4","71.30","MXN","MIL","197","1311","0.0","0.0","71.30"
"7529","0.0","0.0","LEDA100","LEDGER ANTE 70X95","0.0","0.0","0.0","0.0","1.4","1595.00","MXN","MIL","197","3991","0.0","0.0","1595.00"
"7530","0.0","0.0","PDUP2CTA","B DUPLICADOR DOBLE CARTA 37","0.0","0.0","0.0","0.0","1.4","143.00","MXN","MIL","197","4314","0.0","0.0","143.00"
"7531","0.0","0.0","PROF32","BOND KROMOS ROSA OFICIO 32","19.0","29.23","0.0","0.0","1.4","116.00","MXN","MIL","197","3930","0.0","0.0","66.50"
"7532","0.0","0.0","PFOT2CTA","B FOTOBOND DOBLE CARTA 37","0.0","0.0","0.0","0.0","1.4","134.00","MXN","MIL","197","3800","0.0","0.0","134.00"
"7533","0.0","0.0","PRCTA29","BOND KROMOS ROSA CARTA 29","19.0","29.23","0.0","0.0","1.4","108.00","MXN","MIL","197","3929","0.0","0.0","61.91"
"7534","0.0","0.0","LUS1139","COU LUSTROLITO 1C 77X100 180","19.0","28.08","0.0","0.0","1.4","3655.00","MXN","MIL","197","3900","0.0","0.0","2129.23"
"7535","0.0","0.0","PBU60","B KROMOS ULTRA BCO 70X95 90G","0.0","0.0","0.0","0.0","1.4","831.00","MXN","MIL","197","4230","0.0","0.0","831.00"
"7536","0.0","0.0","PBU67.4","B KROMOS ULTRA BCO 87X114 68","0.0","0.0","0.0","0.0","1.4","933.49","MXN","MIL","197","4222","0.0","0.0","933.49"
"7537","0.0","0.0","PACTA29","BOND KROMOS AZUL CARTA 29","19.0","29.23","0.0","0.0","1.4","108.00","MXN","MIL","197","3937","0.0","0.0","61.91"
"7538","0.0","0.0","PVCTA29","BOND KROMOS VERDE CARTA 29","19.0","29.23","0.0","0.0","1.4","108.00","MXN","MIL","197","3926","0.0","0.0","61.91"
"7539","0.0","0.0","AHU44.5","BOND CULTURAL AHUESADO 57X87","0.0","0.0","0.0","0.0","1.4","610.54","MXN","MIL","197","3795","0.0","0.0","610.54"
"7540","0.0","0.0","PBCTA29","BOND KROMOS BLANCO CTA 29","19.0","29.23","0.0","0.0","1.4","94.00","MXN","MIL","197","3995","0.0","0.0","53.88"
"7541","0.0","0.0","GRAT140","CLAS GRANITO TERRA 70X95","0.0","0.0","0.0","0.0","1.4","2695.00","MXN","MIL","197","3798","0.0","0.0","2695.00"
"7542","0.0","0.0","PB80","BOND KROMOS BLANCO 70X95","0.0","0.0","0.0","0.0","1.4","1119.20","MXN","MIL","197","3997","0.0","0.0","1119.20"
"7543","0.0","0.0","PB60","BOND KROMOS BLANCO 70X95 90G","0.0","0.0","0.0","0.0","1.4","799.20","MXN","MIL","197","3999","0.0","0.0","799.20"
"7544","0.0","0.0","PB40","BOND KROMOS BLANCO 70X95","0.0","0.0","0.0","0.0","1.4","558.20","MXN","MIL","197","1699","0.0","0.0","558.20"
"7545","0.0","0.0","PBU37.3","B KROMOS ULTRA BCO 61X90 68G","0.0","0.0","0.0","0.0","1.4","516.61","MXN","MIL","197","4224","0.0","0.0","516.61"
"7546","0.0","0.0","PCCTA36","BOND KROMOS CANARIO CTA 37","19.0","29.23","0.0","0.0","1.4","129.00","MXN","MIL","197","3932","0.0","0.0","73.95"
"7547","0.0","0.0","TF45","B TREE FREE BCO 57X87 90G","0.0","0.0","0.0","0.0","1.4","555.36","MXN","MIL","197","4373","0.0","0.0","555.36"
"7548","0.0","0.0","PBUOF50","B KROMOS ULTRA BCO OFIC 75G","0.0","0.0","0.0","0.0","1.4","87.14","MXN","MIL","197","1310","0.0","0.0","87.14"
"7549","0.0","0.0","ECOOF50","B ECOLOGICO BCO OFICIO 75G","19.0","23.37","0.0","0.0","1.4","133.00","MXN","MIL","197","1312","0.0","0.0","82.55"
"7550","0.0","0.0","PBU49.4","B KROMOS ULTRA BCO 61X90 90G","0.0","0.0","0.0","0.0","1.4","684.19","MXN","MIL","197","1267","0.0","0.0","684.19"
"7551","0.0","0.0","PACTA24","BOND KROMOS AZUL CARTA 24","19.0","29.23","0.0","0.0","1.4","94.00","MXN","MIL","197","3939","0.0","0.0","53.88"
"7552","0.0","0.0","PCCTA24","BOND KROMOS CANARIO CTA 24","19.0","29.23","0.0","0.0","1.4","94.00","MXN","MIL","197","3935","0.0","0.0","53.88"
"7553","0.0","0.0","PB24","BOND KROMOS BLANCO 57X87","0.0","0.0","0.0","0.0","1.4","346.95","MXN","MIL","197","4005","0.0","0.0","346.95"
"7554","0.0","0.0","PVCTA24","BOND KROMOS VERDE CARTA 24","19.0","29.23","0.0","0.0","1.4","94.00","MXN","MIL","197","3927","0.0","0.0","53.88"
"7555","0.0","0.0","CLNPB60","CLAS PREMIER BCO 70X95","0.0","0.0","0.0","0.0","1.4","1155.00","MXN","MIL","197","3819","0.0","0.0","1155.00"
"7556","0.0","0.0","CLAPNB104","CLAS PREMIER BCO 57X87 210","0.0","0.0","0.0","0.0","1.4","2002.00","MXN","MIL","197","3731","0.0","0.0","2002.00"
"7557","0.0","0.0","PCCTA29","BOND KROMOS CANARIO CTA 29","19.0","29.23","0.0","0.0","1.4","108.00","MXN","MIL","197","3933","0.0","0.0","61.91"
"7558","0.0","0.0","TFOFIC50","B TREE FREE BCO OFICIO 75G","19.0","22.06","0.0","0.0","1.4","134.00","MXN","MIL","197","1308","0.0","0.0","84.60"
"7559","0.0","0.0","CAHUM166.3","COUCHE AHUESAD MTE 70X95 250","0.0","0.0","0.0","0.0","1.4","2245.05","MXN","MIL","197","4068","0.0","0.0","2245.05"
"7560","0.0","0.0","GRAM140","CLAS GRANITO MARMOL 70X95","0.0","0.0","0.0","0.0","1.4","2695.00","MXN","MIL","197","3626","0.0","0.0","2695.00"
"7561","0.0","0.0","GRAM60","CLAS GRANITO MARMOL 70X95","0.0","0.0","0.0","0.0","1.4","1155.00","MXN","MIL","197","3288","0.0","0.0","1155.00"
"7562","0.0","0.0","CAHUM86.5","COUCHE AHUESAD MTE 70X95 130","0.0","0.0","0.0","0.0","1.4","1167.75","MXN","MIL","197","4066","0.0","0.0","1167.75"
"7563","0.0","0.0","CLNPMCTA45","CLAS PREMIER MARFIL CTA.45","19.0","39.35","0.0","0.0","1.4","282.08","MXN","MIL","197","1890","0.0","0.0","138.57"
"7564","0.0","0.0","CLNPM140","CLAS PREMIER MARFIL 70X95","0.0","0.0","0.0","0.0","1.4","2695.00","MXN","MIL","197","1465","0.0","0.0","2695.00"
"7565","0.0","0.0","LEDB100","LEDGER BLANCO 70X95","0.0","0.0","0.0","0.0","1.4","1595.00","MXN","MIL","197","3988","0.0","0.0","1595.00"
"7566","0.0","0.0","PB44.5","BOND KROMOS BLANCO 57X87","0.0","0.0","0.0","0.0","1.4","592.72","MXN","MIL","197","4001","0.0","0.0","592.72"
"7567","0.0","0.0","AHU50","BOND CULTURAL AHUESADO 70X95","0.0","0.0","0.0","0.0","1.4","686.00","MXN","MIL","197","3794","0.0","0.0","686.00"
"7568","0.0","0.0","PRCTA24","BOND KROMOS ROSA CARTA 24","19.0","29.23","0.0","0.0","1.4","94.00","MXN","MIL","197","3931","0.0","0.0","53.88"
"7569","0.0","0.0","PCOF32","BOND KROMOS CANARIO OF 32","19.0","29.23","0.0","0.0","1.4","116.00","MXN","MIL","197","3934","0.0","0.0","66.50"
"7570","0.0","0.0","AHU37","BOND CULTURAL AHUESADO 57X87","0.0","0.0","0.0","0.0","1.4","507.64","MXN","MIL","197","3796","0.0","0.0","507.64"
"7571","0.0","0.0","PVCTA36","BOND KROMOS VERDE CARTA 37","19.0","29.23","0.0","0.0","1.4","129.00","MXN","MIL","197","1839","0.0","0.0","73.95"
"7572","0.0","0.0","PFOTOF","B FOTOBOND OFICIO 50","0.0","0.0","0.0","0.0","1.4","81.89","MXN","MIL","197","4157","0.0","0.0","81.89"
"7573","0.0","0.0","PBL60","BOND LASSER BLANCO 70X95 90G","0.0","0.0","0.0","0.0","1.4","864.00","MXN","MIL","197","4469","0.0","0.0","864.00"
"7574","0.0","0.0","CAHUM66.4","COUCHE AHUESAD MTE 58X88 130","0.0","0.0","0.0","0.0","1.4","896.40","MXN","MIL","197","4067","0.0","0.0","896.40"
"7575","0.0","0.0","GRAMCTA45","CLAS GRANITO MARMOL CTA. 45","19.0","39.35","0.0","0.0","1.4","282.08","MXN","MIL","197","1765","0.0","0.0","138.57"
"7576","0.0","0.0","LEDA80","LEDGER ANTE 70X95","0.0","0.0","0.0","0.0","1.4","1276.00","MXN","MIL","197","3989","0.0","0.0","1276.00"
"7577","0.0","0.0","LEDB59.5","LEDGER BLANCO 57X87","0.0","0.0","0.0","0.0","1.4","949.03","MXN","MIL","197","3987","0.0","0.0","949.03"
"7578","0.0","0.0","GRATCTA45","CLAS GRANITO TERRA CTA 45","19.0","39.35","0.0","0.0","1.4","282.08","MXN","MIL","197","3602","0.0","0.0","138.57"
"7579","0.0","0.0","BB78","BRISTOL BLANCA 50X65","0.0","0.0","0.0","0.0","1.4","1038.96","MXN","MIL","197","3555","0.0","0.0","1038.96"
"7580","0.0","0.0","PFOTCTA","B FOTOBOND CARTA 37","0.0","0.0","0.0","0.0","1.4","67.00","MXN","MIL","197","4158","0.0","0.0","67.00"
"7581","0.0","0.0","PRCTA36","BOND KROMOS ROSA CARTA 37","19.0","29.23","0.0","0.0","1.4","129.00","MXN","MIL","197","3928","0.0","0.0","73.95"
"7582","0.0","0.0","PB29","BOND KROMOS BLANCO 57X87","0.0","0.0","0.0","0.0","1.4","415.50","MXN","MIL","197","4004","0.0","0.0","415.50"
"7583","0.0","0.0","PBU45.2","B KROMOS ULTRA BCO 70X95 68G","0.0","0.0","0.0","0.0","1.4","626.02","MXN","MIL","197","4223","0.0","0.0","626.02"
"7584","0.0","0.0","PB32","BOND KROMOS BLANCO 70X95","0.0","0.0","0.0","0.0","1.4","464.47","MXN","MIL","197","4003","0.0","0.0","464.47"
"7585","0.0","0.0","GRAM45","CLAS GRANITO MARMOL 57X87","0.0","0.0","0.0","0.0","1.4","866.25","MXN","MIL","197","3441","0.0","0.0","866.25"
"7586","0.0","0.0","PBU44.5","B KROMOS ULTRA BCO 57X87 90G","0.0","0.0","0.0","0.0","1.4","616.33","MXN","MIL","197","1320","0.0","0.0","616.33"
"7587","0.0","0.0","GRAT104","CLAS GRANITO TERRA 57X87","0.0","0.0","0.0","0.0","1.4","2002.00","MXN","MIL","197","3752","0.0","0.0","2002.00"
"7588","0.0","0.0","BB58","BRISTOL BLANCA 50X65","0.0","0.0","0.0","0.0","1.4","772.56","MXN","MIL","197","1587","0.0","0.0","772.56"
"7589","0.0","0.0","GRAM104","CLAS GRANITO MARMOL 57X87","0.0","0.0","0.0","0.0","1.4","2002.00","MXN","MIL","197","3623","0.0","0.0","2002.00"
"7590","0.0","0.0","PB50","BOND KROMOS BLANCO 70X95","0.0","0.0","0.0","0.0","1.4","666.00","MXN","MIL","197","4000","0.0","0.0","666.00"
"7591","0.0","0.0","GRAT60","CLAS GRANITO TERRA 70X95","0.0","0.0","0.0","0.0","1.4","1155.00","MXN","MIL","197","3567","0.0","0.0","1155.00"
"7592","0.0","0.0","PB59.5","BOND KROMOS BLANCO 57X87 120","0.0","0.0","0.0","0.0","1.4","832.41","MXN","MIL","197","3996","0.0","0.0","832.41"
"7593","0.0","0.0","TF37","B TREE FREE BCO 57X87 75G","0.0","0.0","0.0","0.0","1.4","461.76","MXN","MIL","197","4318","0.0","0.0","461.76"
"7594","0.0","0.0","GRAT45","CLAS GRANITO TERRA 57X87","0.0","0.0","0.0","0.0","1.4","866.25","MXN","MIL","197","3573","0.0","0.0","866.25"
"7595","0.0","0.0","TF60","B TREE FREE BCO 70X95 90G","0.0","0.0","0.0","0.0","1.4","748.80","MXN","MIL","197","4374","0.0","0.0","748.80"
"7596","0.0","0.0","PACTA36","BOND KROMOS AZUL CARTA 37","19.0","29.23","0.0","0.0","1.4","129.00","MXN","MIL","197","3936","0.0","0.0","73.95"
"7597","0.0","0.0","TF50","B TREE FREE BCO 70X95 75G","0.0","0.0","0.0","0.0","1.4","624.00","MXN","MIL","197","4319","0.0","0.0","624.00"
"7598","0.0","0.0","PB70","BOND KROMOS BLANCO 70X95","0.0","0.0","0.0","0.0","1.4","979.30","MXN","MIL","197","3998","0.0","0.0","979.30"
"7599","0.0","0.0","BB65","BRISTOL BLANCA 50X65","0.0","0.0","0.0","0.0","1.4","865.80","MXN","MIL","197","1900","0.0","0.0","865.80"
"7600","0.0","0.0","CFBBOFIC75","A CFB BLANCO COPAMEX OFI 75G","20.0","18.84","0.0","0.0","3.5","354.05","MXN","MIL","198","2938","0.0","0.0","229.88"
"7601","0.0","0.0","CFR5775C","A CF ROSA COPAMEX 57X87 75G","20.0","19.49","0.0","0.0","3.5","1581.15","MXN","MIL","198","2892","0.0","0.0","1018.39"
"7602","0.0","0.0","CFACTA75C","A CF AZUL COPAMEX CTA 75G","20.0","18.84","0.0","0.0","3.5","200.90","MXN","MIL","198","2934","0.0","0.0","130.44"
"7603","0.0","0.0","CFOFIC75C","A CF BLANCO COPAMEX OFIC 75G","20.0","18.84","0.0","0.0","3.5","245.35","MXN","MIL","198","1744","0.0","0.0","159.30"
"7604","0.0","0.0","CFV7075C","A CF VERDE COPAMEX 70X95 75G","20.0","19.49","0.0","0.0","3.5","2090.80","MXN","MIL","198","2887","0.0","0.0","1346.64"
"7605","0.0","0.0","CFBR5775C","A CFB ROSA COPAMEX 57X87 75G","20.0","19.49","0.0","0.0","3.5","2221.79","MXN","MIL","198","1495","0.0","0.0","1431.01"
"7606","0.0","0.0","CFBR7075C","A CFB ROSA COPAMEX 70X95 75G","20.0","19.49","0.0","0.0","3.5","2964.25","MXN","MIL","198","2893","0.0","0.0","1909.21"
"7607","0.0","0.0","CFA5775C","A CF AZUL COPAMEX 57X87 75G","20.0","19.49","0.0","0.0","3.5","1581.15","MXN","MIL","198","2897","0.0","0.0","1018.39"
"7608","0.0","0.0","CFBV5775C","A CFB VERD COPAMEX 57X87 75G","20.0","19.49","0.0","0.0","3.5","2221.79","MXN","MIL","198","2890","0.0","0.0","1431.01"
"7609","0.0","0.0","CFBC7075C","A CFB CANA COPAMEX 70X95 75G","20.0","19.49","0.0","0.0","3.5","2964.25","MXN","MIL","198","1496","0.0","0.0","1909.21"
"7610","0.0","0.0","CFBBCTA75C","A CFB BLANCO COPAMEX CTA 75G","20.0","18.84","0.0","0.0","3.5","278.38","MXN","MIL","198","2940","0.0","0.0","180.74"
"7611","0.0","0.0","CFBVOFIC75","A CFB VERDE COPAMEX OFIC 75G","20.0","18.84","0.0","0.0","3.5","364.26","MXN","MIL","198","2928","0.0","0.0","236.51"
"7612","0.0","0.0","CFBROFIC75","A CFB ROSA COPAMEX OFIC 75GR","20.0","18.84","0.0","0.0","3.5","364.26","MXN","MIL","198","2929","0.0","0.0","236.51"
"7613","0.0","0.0","CFBCCTA75C","A CFB CANA COPAMEX CTA 75G","20.0","18.84","0.0","0.0","3.5","286.49","MXN","MIL","198","2937","0.0","0.0","186.01"
"7614","0.0","0.0","CFCCTA75C","A CF CANARIO COPAMEX CTA 75G","20.0","18.84","0.0","0.0","3.5","200.90","MXN","MIL","198","2933","0.0","0.0","130.44"
"7615","0.0","0.0","CFBA7075C","A CFB AZUL COPAMEX 70X95 75G","20.0","19.49","0.0","0.0","3.5","2964.25","MXN","MIL","198","2898","0.0","0.0","1909.21"
"7616","0.0","0.0","CFR7075C","A CF ROSA COPAMEX 70X95 75G","20.0","19.49","0.0","0.0","3.5","2090.80","MXN","MIL","198","2891","0.0","0.0","1346.64"
"7617","0.0","0.0","CBB5775C","A CB BLANCO COPAMEX 57X87 75","20.0","19.49","0.0","0.0","3.5","1958.67","MXN","MIL","198","3347","0.0","0.0","1261.54"
"7618","0.0","0.0","CFBVCTA75C","A CFB VERDE COPAMEX CTA 75G","20.0","18.84","0.0","0.0","3.5","286.49","MXN","MIL","198","2935","0.0","0.0","186.01"
"7619","0.0","0.0","CFCOFIC75C","A CF CANA COPAMEX OFIC 75GR","20.0","18.84","0.0","0.0","3.5","254.80","MXN","MIL","198","2926","0.0","0.0","165.44"
"7620","0.0","0.0","CBBOFIC75C","A CB BLANCO COPAMEX OFIC 75G","20.0","18.84","0.0","0.0","3.5","315.16","MXN","MIL","198","1829","0.0","0.0","204.63"
"7621","0.0","0.0","CFC5775C","A CF CANA COPAMEX 57X87 75GR","20.0","19.49","0.0","0.0","3.5","1581.15","MXN","MIL","198","2895","0.0","0.0","1018.39"
"7622","0.0","0.0","CFRCTA75C","A CF ROSA COPAMEX CTA 75G","20.0","18.84","0.0","0.0","3.5","200.90","MXN","MIL","198","2932","0.0","0.0","130.44"
"7623","0.0","0.0","CFBACTA75C","A CFB AZUL COPAMEX CTA 75G","20.0","18.84","0.0","0.0","3.5","286.49","MXN","MIL","198","1497","0.0","0.0","186.01"
"7624","0.0","0.0","CFBCOFIC75","A CFB CANA COPAMEX OFIC 75G","20.0","18.84","0.0","0.0","3.5","364.26","MXN","MIL","198","1685","0.0","0.0","236.51"
"7625","0.0","0.0","CFVOFIC75C","A CF VERDE COPAMEX OFIC 75GR","20.0","18.84","0.0","0.0","3.5","254.80","MXN","MIL","198","1498","0.0","0.0","165.44"
"7626","0.0","0.0","CBBCTA75C","A CB BLANCO COPAMEX CTA 75GR","20.0","18.84","0.0","0.0","3.5","248.80","MXN","MIL","198","3313","0.0","0.0","161.54"
"7627","0.0","0.0","CFV5775C","A CF VERDE COPAMEX 57X87 75G","20.0","19.49","0.0","0.0","3.5","1581.15","MXN","MIL","198","2888","0.0","0.0","1018.39"
"7628","0.0","0.0","CFAOFIC75C","A CF AZUL COPAMEX OFIC 75G","20.0","18.84","0.0","0.0","3.5","254.80","MXN","MIL","198","2927","0.0","0.0","165.44"
"7629","0.0","0.0","CFCTA75C","A CF BLANCO COPAMEX CTA 75G","20.0","18.84","0.0","0.0","3.5","193.69","MXN","MIL","198","2939","0.0","0.0","125.76"
"7630","0.0","0.0","CFC7075C","A CF CANA COPAMEX 70X95 75GR","20.0","19.49","0.0","0.0","3.5","2090.80","MXN","MIL","198","2894","0.0","0.0","1346.64"
"7631","0.0","0.0","CFBRCTA75C","A CFB ROSA COPAMEX CTA 75GR","20.0","18.84","0.0","0.0","3.5","286.49","MXN","MIL","198","2936","0.0","0.0","186.01"
"7632","0.0","0.0","CFBC5775C","A CFB CANA COPAMEX 57X87 75G","20.0","19.49","0.0","0.0","3.5","2221.79","MXN","MIL","198","2886","0.0","0.0","1431.01"
"7633","0.0","0.0","CFBA5775C","A CFB AZUL COPAMEX 57X87 75G","20.0","19.49","0.0","0.0","3.5","2221.79","MXN","MIL","198","2899","0.0","0.0","1431.01"
"7634","0.0","0.0","CFA7075C","A CF AZUL COPAMEX 70X95 75G","20.0","19.49","0.0","0.0","3.5","2090.80","MXN","MIL","198","2896","0.0","0.0","1346.64"
"7635","0.0","0.0","CFBAOFIC75","A CFB AZUL COPAMEX OFIC 75G","20.0","18.84","0.0","0.0","3.5","364.26","MXN","MIL","198","2930","0.0","0.0","236.51"
"7636","0.0","0.0","CFROFIC75C","A CF ROSA COPAMEX OFIC 75G","20.0","18.84","0.0","0.0","3.5","254.80","MXN","MIL","198","2925","0.0","0.0","165.44"
"7637","0.0","0.0","CFBV7075C","A CFB VERD COPAMEX 70X95 75G","20.0","19.49","0.0","0.0","3.5","2964.25","MXN","MIL","198","2889","0.0","0.0","1909.21"
"7638","0.0","0.0","CBB7075C","A CB BLANCO COPAMEX 70X95 75","20.0","19.49","0.0","0.0","3.5","2690.40","MXN","MIL","198","3345","0.0","0.0","1732.83"
"7639","0.0","0.0","CFVCTA75C","A CF VERDE COPAMEX CTA 75G","20.0","18.84","0.0","0.0","3.5","200.90","MXN","MIL","198","2931","0.0","0.0","130.44"
"7640","0.0","0.0","PFACCOF40","B FACIA CANARIO OFICIO 40","20.0","9.5","0.0","0.0","3.5","134.78","MXN","MIL","199","3669","0.0","0.0","97.58"
"7641","0.0","0.0","OPAPOLCTAC","OPALINA CART EUROPOL CTA 225","20.0","35.0","0.0","0.0","3.5","734.02","MXN","MIL","199","1190","0.0","0.0","381.69"
"7642","0.0","0.0","BC58","BRISTOL CANARIO 50X65","20.0","29.0","0.0","0.0","3.5","1558.32","MXN","MIL","199","3550","0.0","0.0","885.13"
"7643","0.0","0.0","BB78","BRISTOL BLANCA 50X65","20.0","29.0","0.0","0.0","3.5","1872.88","MXN","MIL","199","3555","0.0","0.0","1063.79"
"7644","0.0","0.0","PV50","BOND PAPSA VERDE 70X95","20.0","19.33","0.0","0.0","3.5","1393.97","MXN","MIL","199","3968","0.0","0.0","899.62"
"7645","0.0","0.0","PFACAOF50","B FACIA AZUL OFICIO 50","20.0","9.5","0.0","0.0","3.5","160.39","MXN","MIL","199","3671","0.0","0.0","116.12"
"7646","0.0","0.0","PC29","BOND PAPSA CANARIO 57X87","20.0","19.33","0.0","0.0","3.5","878.16","MXN","MIL","199","1701","0.0","0.0","566.73"
"7647","0.0","0.0","UNI40","UNIBOND BLANCO 70X95 60G","20.0","36.39","0.0","0.0","3.5","1064.54","MXN","MIL","199","4169","0.0","0.0","541.72"
"7648","0.0","0.0","PV36","BOND PAPSA VERDE 57X87","20.0","19.33","0.0","0.0","3.5","878.16","MXN","MIL","199","4151","0.0","0.0","566.73"
"7649","0.0","0.0","FACNEOAZCT","B FACIA COL NEON AZUL CT 100","20.0","7.76","0.0","0.0","3.5","211.10","MXN","MIL","199","2919","0.0","0.0","155.77"
"7650","0.0","0.0","OPAPOLM60","OPALINA PAP CREM POL 57X87","20.0","22.0","0.0","0.0","3.5","2392.37","MXN","MIL","199","3532","0.0","0.0","1492.84"
"7651","0.0","0.0","PFACVCTA24","B FACIA VERDE CARTA 24","20.0","9.5","0.0","0.0","3.5","96.91","MXN","MIL","199","3919","0.0","0.0","70.16"
"7652","0.0","0.0","UNI59.5","UNIBOND BLANCO 57X87 120G","20.0","36.39","0.0","0.0","3.5","1596.81","MXN","MIL","199","1228","0.0","0.0","812.59"
"7653","0.0","0.0","BB58","BRISTOL BLANCA 50X65","20.0","29.0","0.0","0.0","3.5","1416.66","MXN","MIL","199","1587","0.0","0.0","804.66"
"7654","0.0","0.0","UNI45","UNIBOND BLANCO 57X87 90G","20.0","36.39","0.0","0.0","3.5","1140.59","MXN","MIL","199","1251","0.0","0.0","580.42"
"7655","0.0","0.0","OPAPOLCTA","OPALINA PAP EUROPOL CTA 120G","20.0","35.0","0.0","0.0","3.5","394.00","MXN","MIL","199","1191","0.0","0.0","204.88"
"7656","0.0","0.0","UNI41.2","UNIBOND BLANCO 61X90 75G","20.0","39.15","0.0","0.0","3.5","1091.16","MXN","MIL","199","4167","0.0","0.0","531.18"
"7657","0.0","0.0","PC32","BOND PAPSA CANARIO 70X95","20.0","19.33","0.0","0.0","3.5","1014.24","MXN","MIL","199","3980","0.0","0.0","654.55"
"7658","0.0","0.0","BV65","BRISTOL VERDE  50X65","20.0","29.0","0.0","0.0","3.5","1716.79","MXN","MIL","199","1899","0.0","0.0","975.14"
"7659","0.0","0.0","UNI52","UNIBOND BLANCO 57X87 105G","20.0","36.39","0.0","0.0","3.5","1383.90","MXN","MIL","199","1248","0.0","0.0","704.24"
"7660","0.0","0.0","PR36","BOND PAPSA ROSA 57X87","20.0","19.33","0.0","0.0","3.5","1031.53","MXN","MIL","199","3972","0.0","0.0","665.70"
"7661","0.0","0.0","PA24","BOND PAPSA AZUL 57X87","20.0","19.33","0.0","0.0","3.5","768.37","MXN","MIL","199","3986","0.0","0.0","495.88"
"7662","0.0","0.0","UNI49.4","UNIBOND BLANCO 61X90 90G","20.0","39.15","0.0","0.0","3.5","1317.37","MXN","MIL","199","1250","0.0","0.0","641.30"
